clan_1_id,clan_2_id,clan_1_points,clan_2_points,clan_winner
clan_11499,clan_31128,15,68,2
clan_35330,clan_30637,15,68,2
clan_24321,clan_34528,15,68,2
clan_7015,clan_30840,15,68,2
clan_32706,clan_537,15,68,2
clan_15590,clan_14518,15,69,2
clan_13436,clan_5405,15,69,2
clan_10732,clan_19633,15,69,2
clan_17971,clan_37127,15,69,2
clan_17700,clan_24284,15,69,2
clan_2650,clan_33351,15,69,2
clan_19707,clan_18522,15,69,2
clan_9037,clan_8028,15,70,2
clan_25262,clan_31741,15,72,2
clan_16069,clan_10584,15,72,2
clan_11429,clan_35979,15,72,2
clan_6012,clan_12280,15,72,2
clan_25971,clan_17773,15,72,2
clan_9186,clan_6296,15,72,2
clan_18100,clan_23640,15,72,2
clan_13431,clan_20060,15,72,2
clan_10531,clan_17569,15,73,2
clan_18152,clan_23323,15,73,2
clan_5845,clan_39633,15,74,2
clan_17735,clan_11166,15,74,2
clan_34131,clan_37146,15,74,2
clan_31715,clan_4425,15,74,2
clan_3142,clan_34167,15,75,2
clan_24521,clan_42548,15,75,2
clan_22505,clan_27748,15,75,2
clan_23294,clan_27626,15,75,2
clan_17401,clan_4684,15,75,2
clan_33857,clan_31096,15,75,2
clan_5060,clan_16564,15,75,2
clan_20454,clan_8422,15,75,2
clan_26850,clan_35536,15,75,2
clan_19472,clan_30469,15,75,2
clan_31321,clan_41683,15,75,2
clan_12583,clan_33973,15,75,2
clan_9455,clan_7035,15,75,2
clan_29080,clan_14657,15,76,2
clan_45581,clan_213,15,77,2
clan_25708,clan_24508,15,77,2
clan_25508,clan_6928,15,77,2
clan_19143,clan_41570,15,78,2
clan_26500,clan_15949,15,78,2
clan_9925,clan_3632,15,78,2
clan_40595,clan_46041,15,78,2
clan_30148,clan_25061,15,78,2
clan_23561,clan_20015,15,78,2
clan_25688,clan_43530,15,78,2
clan_39076,clan_43142,15,78,2
clan_3670,clan_21492,15,78,2
clan_31569,clan_38411,15,78,2
clan_22436,clan_27317,15,78,2
clan_1931,clan_46745,15,78,2
clan_11068,clan_17267,15,78,2
clan_2322,clan_5457,15,78,2
clan_8100,clan_21016,15,78,2
clan_7865,clan_32765,15,78,2
clan_21609,clan_19367,15,80,2
clan_25727,clan_35983,15,80,2
clan_3440,clan_3270,15,80,2
clan_19297,clan_39122,15,80,2
clan_18661,clan_3984,15,80,2
clan_24320,clan_42352,15,80,2
clan_37212,clan_38735,15,81,2
clan_31084,clan_6617,15,81,2
clan_21779,clan_40516,15,81,2
clan_39484,clan_44736,15,81,2
clan_45664,clan_40524,15,81,2
clan_7647,clan_16041,15,81,2
clan_16290,clan_13967,15,81,2
clan_23646,clan_20934,15,81,2
clan_8963,clan_31695,15,81,2
clan_44852,clan_48252,15,81,2
clan_40160,clan_45794,15,81,2
clan_3465,clan_6016,15,81,2
clan_44544,clan_40450,15,81,2
clan_22172,clan_32974,15,81,2
clan_40302,clan_44768,15,81,2
clan_40156,clan_44528,15,81,2
clan_20575,clan_46823,15,81,2
clan_39321,clan_41012,15,82,2
clan_35294,clan_40208,15,83,2
clan_22770,clan_36590,15,83,2
clan_6455,clan_9937,15,83,2
clan_8454,clan_31251,15,83,2
clan_14987,clan_16376,15,83,2
clan_4375,clan_16806,15,83,2
clan_33668,clan_23247,15,83,2
clan_32941,clan_38067,15,83,2
clan_3069,clan_39192,15,83,2
clan_10045,clan_12149,15,83,2
clan_45740,clan_44973,15,84,2
clan_8263,clan_2963,15,84,2
clan_37894,clan_45232,15,84,2
clan_12932,clan_26436,15,84,2
clan_5892,clan_22244,15,84,2
clan_18442,clan_42703,15,84,2
clan_21843,clan_46487,15,84,2
clan_28982,clan_18475,15,84,2
clan_14514,clan_26452,15,84,2
clan_34493,clan_38203,15,84,2
clan_28780,clan_31211,15,84,2
clan_12921,clan_37922,15,84,2
clan_7445,clan_21179,15,84,2
clan_12590,clan_15143,15,84,2
clan_39673,clan_40361,15,84,2
clan_37476,clan_34704,15,84,2
clan_43669,clan_44933,15,84,2
clan_12362,clan_39685,15,84,2
clan_38201,clan_36707,15,84,2
clan_7510,clan_33734,15,84,2
clan_39670,clan_33366,15,84,2
clan_32849,clan_41414,15,84,2
clan_33244,clan_46363,15,84,2
clan_2237,clan_41182,15,84,2
clan_39183,clan_42960,15,84,2
clan_31956,clan_19228,15,84,2
clan_26858,clan_25943,15,86,2
clan_11042,clan_34832,15,86,2
clan_10339,clan_3572,15,87,2
clan_3565,clan_4123,15,87,2
clan_31666,clan_43332,15,87,2
clan_7129,clan_28998,15,87,2
clan_47994,clan_42414,15,87,2
clan_44849,clan_46286,15,87,2
clan_13376,clan_24350,15,87,2
clan_29435,clan_27465,15,87,2
clan_15424,clan_48471,15,87,2
clan_33068,clan_40555,15,87,2
clan_3674,clan_29524,15,87,2
clan_40739,clan_46905,15,87,2
clan_29730,clan_19392,15,87,2
clan_18751,clan_33574,15,87,2
clan_45514,clan_47499,15,87,2
clan_32055,clan_45899,15,87,2
clan_33210,clan_6826,15,87,2
clan_35463,clan_46724,15,87,2
clan_22987,clan_33492,15,87,2
clan_44661,clan_46697,15,87,2
clan_28510,clan_24747,15,87,2
clan_45331,clan_44150,15,87,2
clan_21062,clan_26528,15,87,2
clan_29575,clan_16267,15,87,2
clan_36714,clan_20666,15,87,2
clan_17985,clan_38963,15,90,2
clan_13377,clan_26000,15,90,2
clan_39290,clan_39100,15,90,2
clan_44402,clan_43389,15,90,2
clan_45864,clan_45492,15,90,2
clan_33276,clan_35454,15,90,2
clan_8537,clan_48206,15,90,2
clan_43154,clan_47148,15,90,2
clan_30902,clan_38395,15,90,2
clan_2104,clan_613,15,116,2
clan_16029,clan_11074,16,45,2
clan_17737,clan_23970,16,53,2
clan_16957,clan_5218,16,56,2
clan_10183,clan_2519,16,59,2
clan_27386,clan_6923,16,60,2
clan_6678,clan_7802,16,61,2
clan_7891,clan_25562,16,62,2
clan_23248,clan_36508,16,62,2
clan_8972,clan_9841,16,62,2
clan_11180,clan_5440,16,63,2
clan_6832,clan_13587,16,63,2
clan_13850,clan_45077,16,65,2
clan_26303,clan_31481,16,65,2
clan_23421,clan_30267,16,66,2
clan_2715,clan_21852,16,66,2
clan_2381,clan_6812,16,66,2
clan_12142,clan_20301,16,67,2
clan_23385,clan_27278,16,67,2
clan_14932,clan_7049,16,68,2
clan_11229,clan_30632,16,68,2
clan_4935,clan_47804,16,68,2
clan_14231,clan_28688,16,69,2
clan_22154,clan_14525,16,70,2
clan_1665,clan_13050,16,71,2
clan_5209,clan_22024,16,71,2
clan_16127,clan_23455,16,71,2
clan_40182,clan_44346,16,71,2
clan_39760,clan_1035,16,71,2
clan_8521,clan_35449,16,72,2
clan_17056,clan_16218,16,72,2
clan_40009,clan_34282,16,72,2
clan_21486,clan_27808,16,73,2
clan_16323,clan_6189,16,74,2
clan_11746,clan_25047,16,74,2
clan_38031,clan_39537,16,75,2
clan_16629,clan_37457,16,75,2
clan_17380,clan_41875,16,75,2
clan_41295,clan_47019,16,75,2
clan_31680,clan_15329,16,77,2
clan_10573,clan_40410,16,77,2
clan_19963,clan_27214,16,78,2
clan_14144,clan_4966,16,78,2
clan_11340,clan_3523,16,78,2
clan_3909,clan_3410,16,78,2
clan_31585,clan_13102,16,78,2
clan_25910,clan_47259,16,79,2
clan_14112,clan_34074,16,81,2
clan_30496,clan_215,16,81,2
clan_13687,clan_31497,16,81,2
clan_2747,clan_11089,16,81,2
clan_1200,clan_736,16,93,2
clan_48354,clan_35599,16,102,2
clan_48483,clan_1030,16,118,2
clan_24854,clan_25393,17,47,2
clan_15029,clan_13594,17,48,2
clan_3738,clan_7574,17,52,2
clan_17840,clan_9354,17,57,2
clan_38877,clan_44230,17,58,2
clan_17398,clan_10489,17,58,2
clan_5360,clan_2767,17,59,2
clan_30115,clan_8286,17,59,2
clan_15178,clan_2768,17,60,2
clan_11692,clan_26167,17,60,2
clan_19793,clan_15717,17,61,2
clan_12790,clan_25199,17,62,2
clan_15402,clan_43697,17,62,2
clan_5886,clan_31823,17,63,2
clan_7037,clan_7592,17,63,2
clan_19998,clan_13332,17,64,2
clan_9090,clan_21618,17,64,2
clan_7082,clan_17931,17,64,2
clan_9067,clan_16190,17,65,2
clan_10365,clan_9646,17,65,2
clan_17469,clan_33942,17,66,2
clan_28764,clan_18724,17,66,2
clan_15185,clan_6447,17,67,2
clan_14812,clan_11636,17,68,2
clan_13097,clan_28476,17,68,2
clan_11078,clan_5015,17,68,2
clan_4269,clan_18688,17,68,2
clan_14178,clan_15579,17,69,2
clan_22840,clan_19632,17,69,2
clan_22886,clan_11995,17,69,2
clan_11444,clan_23409,17,69,2
clan_3715,clan_23325,17,69,2
clan_13867,clan_36359,17,69,2
clan_4220,clan_17663,17,69,2
clan_6790,clan_29649,17,69,2
clan_11507,clan_6467,17,70,2
clan_11367,clan_2677,17,70,2
clan_38187,clan_46898,17,71,2
clan_14358,clan_25396,17,71,2
clan_26682,clan_34095,17,72,2
clan_28726,clan_34211,17,72,2
clan_39247,clan_27944,17,72,2
clan_16741,clan_27604,17,72,2
clan_15162,clan_10864,17,72,2
clan_2562,clan_37289,17,73,2
clan_33127,clan_42613,17,73,2
clan_926,clan_1250,17,74,2
clan_38814,clan_45314,17,74,2
clan_14575,clan_3157,17,74,2
clan_28878,clan_41432,17,74,2
clan_10368,clan_6898,17,75,2
clan_15264,clan_9958,17,75,2
clan_32708,clan_34422,17,75,2
clan_38262,clan_22294,17,75,2
clan_11600,clan_27279,17,75,2
clan_18172,clan_16905,17,77,2
clan_20355,clan_39421,17,77,2
clan_516,clan_48059,17,77,2
clan_7531,clan_30909,17,77,2
clan_48116,clan_39553,17,77,2
clan_2807,clan_18998,17,77,2
clan_38741,clan_46355,17,78,2
clan_22672,clan_27886,17,78,2
clan_23809,clan_33784,17,78,2
clan_12721,clan_19708,17,78,2
clan_1960,clan_46540,17,78,2
clan_5118,clan_28300,17,78,2
clan_27240,clan_21765,17,78,2
clan_15516,clan_18143,17,78,2
clan_31089,clan_43497,17,78,2
clan_4780,clan_17139,17,78,2
clan_45912,clan_44589,17,78,2
clan_21667,clan_16086,17,78,2
clan_3104,clan_9966,17,78,2
clan_41412,clan_48411,17,78,2
clan_40176,clan_44612,17,78,2
clan_15206,clan_37365,17,78,2
clan_24178,clan_13991,17,78,2
clan_20213,clan_20565,17,80,2
clan_37953,clan_32630,17,80,2
clan_39419,clan_44984,17,80,2
clan_4663,clan_27942,17,81,2
clan_22680,clan_41041,17,81,2
clan_45253,clan_47437,17,81,2
clan_44376,clan_38251,17,81,2
clan_25270,clan_847,17,81,2
clan_24669,clan_42148,17,81,2
clan_2092,clan_47542,17,81,2
clan_24380,clan_19835,17,81,2
clan_13995,clan_9165,17,81,2
clan_13933,clan_8505,17,83,2
clan_33992,clan_39133,17,83,2
clan_31885,clan_42533,17,84,2
clan_7833,clan_28752,17,84,2
clan_43151,clan_43614,17,84,2
clan_39113,clan_41782,17,84,2
clan_44463,clan_47379,17,84,2
clan_6379,clan_41179,17,84,2
clan_7164,clan_15177,18,51,2
clan_16243,clan_3539,18,53,2
clan_3033,clan_3686,18,54,2
clan_25775,clan_13562,18,56,2
clan_25484,clan_5929,18,56,2
clan_6261,clan_4498,18,56,2
clan_9723,clan_2623,18,57,2
clan_37832,clan_42385,18,59,2
clan_28313,clan_6021,18,59,2
clan_4523,clan_43944,18,60,2
clan_5815,clan_8952,18,60,2
clan_8865,clan_25264,18,60,2
clan_11435,clan_9101,18,60,2
clan_8184,clan_25630,18,60,2
clan_3544,clan_7008,18,60,2
clan_4186,clan_26725,18,62,2
clan_16891,clan_36589,18,62,2
clan_38025,clan_43250,18,62,2
clan_25053,clan_13730,18,62,2
clan_2827,clan_23112,18,63,2
clan_20157,clan_29413,18,63,2
clan_14752,clan_19932,18,63,2
clan_30938,clan_9339,18,63,2
clan_12170,clan_22082,18,63,2
clan_7567,clan_11953,18,64,2
clan_4451,clan_30787,18,65,2
clan_22271,clan_24164,18,66,2
clan_19421,clan_11797,18,66,2
clan_19689,clan_4596,18,66,2
clan_20336,clan_19158,18,66,2
clan_3412,clan_34520,18,66,2
clan_17166,clan_7997,18,66,2
clan_5367,clan_28996,18,66,2
clan_47000,clan_15376,18,66,2
clan_16976,clan_13910,18,66,2
clan_42704,clan_578,18,66,2
clan_21871,clan_36087,18,66,2
clan_13802,clan_23644,18,66,2
clan_22215,clan_5486,18,67,2
clan_5961,clan_14070,18,67,2
clan_10569,clan_18318,18,67,2
clan_5687,clan_28968,18,68,2
clan_22861,clan_42407,18,68,2
clan_33271,clan_44078,18,68,2
clan_39085,clan_2783,18,68,2
clan_3065,clan_37635,18,68,2
clan_2923,clan_39461,18,68,2
clan_38069,clan_42814,18,68,2
clan_27478,clan_43981,18,68,2
clan_22071,clan_11540,18,69,2
clan_9274,clan_3310,18,69,2
clan_8307,clan_31198,18,69,2
clan_5454,clan_26478,18,69,2
clan_15328,clan_20843,18,69,2
clan_1069,clan_12999,18,69,2
clan_31331,clan_41881,18,69,2
clan_41049,clan_42289,18,69,2
clan_14203,clan_39590,18,69,2
clan_21559,clan_18836,18,69,2
clan_18884,clan_32231,18,69,2
clan_6576,clan_43940,18,69,2
clan_16294,clan_40399,18,70,2
clan_29304,clan_29022,18,70,2
clan_19155,clan_33013,18,70,2
clan_47850,clan_2151,18,71,2
clan_24673,clan_42629,18,71,2
clan_27890,clan_42050,18,71,2
clan_30988,clan_22198,18,71,2
clan_11922,clan_24704,18,71,2
clan_28159,clan_38090,18,71,2
clan_20770,clan_32554,18,72,2
clan_27536,clan_33798,18,72,2
clan_42484,clan_43265,18,72,2
clan_25698,clan_10383,18,72,2
clan_3164,clan_9778,18,72,2
clan_8379,clan_9686,18,72,2
clan_13305,clan_17192,18,72,2
clan_22208,clan_38621,18,72,2
clan_19761,clan_46768,18,72,2
clan_10816,clan_3215,18,72,2
clan_4899,clan_29621,18,72,2
clan_17317,clan_27273,18,72,2
clan_18059,clan_6701,18,72,2
clan_29446,clan_28481,18,72,2
clan_6734,clan_1676,18,72,2
clan_31893,clan_42506,18,72,2
clan_38864,clan_38165,18,72,2
clan_24772,clan_6315,18,72,2
clan_15364,clan_40325,18,72,2
clan_27821,clan_27238,18,72,2
clan_35692,clan_861,18,72,2
clan_26481,clan_522,18,72,2
clan_32401,clan_18642,18,72,2
clan_11439,clan_26040,18,72,2
clan_18491,clan_26168,18,72,2
clan_29279,clan_12957,18,73,2
clan_43090,clan_34753,18,73,2
clan_1570,clan_43844,18,74,2
clan_25462,clan_35888,18,74,2
clan_37729,clan_45706,18,74,2
clan_38320,clan_27798,18,74,2
clan_28278,clan_183,18,74,2
clan_34503,clan_40664,18,74,2
clan_3481,clan_35464,18,74,2
clan_22495,clan_21872,18,74,2
clan_23413,clan_30352,18,74,2
clan_7958,clan_8997,18,75,2
clan_11239,clan_41682,18,75,2
clan_6989,clan_37467,18,75,2
clan_30666,clan_34566,18,75,2
clan_28951,clan_11412,18,75,2
clan_43878,clan_202,18,75,2
clan_13795,clan_21883,18,75,2
clan_23044,clan_46273,18,75,2
clan_35952,clan_41439,18,75,2
clan_24340,clan_17815,18,75,2
clan_7341,clan_32546,18,75,2
clan_10537,clan_23717,18,75,2
clan_33433,clan_41691,18,75,2
clan_12440,clan_31136,18,75,2
clan_16714,clan_26948,18,75,2
clan_4632,clan_39023,18,75,2
clan_28387,clan_3492,18,75,2
clan_29655,clan_25537,18,75,2
clan_16859,clan_10407,18,75,2
clan_17039,clan_44321,18,75,2
clan_10567,clan_40360,18,75,2
clan_13746,clan_32249,18,75,2
clan_19791,clan_42087,18,75,2
clan_31046,clan_26328,18,76,2
clan_42669,clan_43661,18,77,2
clan_5309,clan_35975,18,77,2
clan_3912,clan_5352,18,77,2
clan_9044,clan_23301,18,78,2
clan_6818,clan_39043,18,78,2
clan_27099,clan_40443,18,78,2
clan_22834,clan_24108,18,78,2
clan_9900,clan_32301,18,78,2
clan_32286,clan_14208,18,78,2
clan_31284,clan_43994,18,78,2
clan_16587,clan_39560,18,78,2
clan_28969,clan_2034,18,78,2
clan_42991,clan_408,18,78,2
clan_27117,clan_19446,18,78,2
clan_20346,clan_31438,18,78,2
clan_32315,clan_23549,18,78,2
clan_20305,clan_10348,18,78,2
clan_19080,clan_20533,18,78,2
clan_7603,clan_19719,18,78,2
clan_47187,clan_42368,18,78,2
clan_11710,clan_37842,18,78,2
clan_34152,clan_37498,18,78,2
clan_32038,clan_40561,18,78,2
clan_32875,clan_44085,18,78,2
clan_35163,clan_33132,18,78,2
clan_10077,clan_14964,18,78,2
clan_7074,clan_21058,18,78,2
clan_36,clan_43373,18,78,2
clan_34866,clan_34402,18,78,2
clan_20779,clan_18258,18,78,2
clan_17788,clan_2253,18,78,2
clan_12750,clan_26014,18,78,2
clan_11488,clan_18076,18,78,2
clan_6705,clan_33243,18,78,2
clan_12425,clan_34009,18,78,2
clan_7704,clan_43552,18,78,2
clan_22349,clan_45103,18,78,2
clan_11751,clan_15432,18,78,2
clan_16068,clan_3920,18,78,2
clan_32471,clan_12092,18,78,2
clan_8995,clan_40085,18,78,2
clan_9893,clan_29987,18,78,2
clan_5543,clan_44847,18,78,2
clan_18492,clan_36049,18,78,2
clan_43791,clan_40419,18,78,2
clan_24676,clan_21253,18,78,2
clan_7128,clan_40197,18,78,2
clan_20257,clan_43384,18,78,2
clan_6649,clan_9695,18,78,2
clan_14712,clan_8228,18,79,2
clan_14806,clan_17554,18,80,2
clan_34707,clan_40651,18,80,2
clan_32857,clan_45098,18,80,2
clan_24367,clan_30000,18,80,2
clan_24935,clan_18767,18,80,2
clan_48258,clan_868,18,81,2
clan_45147,clan_46795,18,81,2
clan_9218,clan_5461,18,81,2
clan_8449,clan_18755,18,81,2
clan_14833,clan_35001,18,81,2
clan_24646,clan_8160,18,81,2
clan_34473,clan_48063,18,81,2
clan_36648,clan_36706,18,81,2
clan_25820,clan_13297,18,81,2
clan_5765,clan_23696,18,81,2
clan_14116,clan_29483,18,81,2
clan_14819,clan_11174,18,81,2
clan_15461,clan_2489,18,81,2
clan_43835,clan_39883,18,81,2
clan_39669,clan_44163,18,81,2
clan_25588,clan_15515,18,81,2
clan_2098,clan_9334,18,81,2
clan_17264,clan_24737,18,81,2
clan_26760,clan_33078,18,81,2
clan_32421,clan_1650,18,81,2
clan_30791,clan_33977,18,81,2
clan_7871,clan_41061,18,81,2
clan_28284,clan_34328,18,81,2
clan_7796,clan_4548,18,81,2
clan_24005,clan_32165,18,81,2
clan_5204,clan_21341,18,81,2
clan_17654,clan_8998,18,81,2
clan_14487,clan_28265,18,82,2
clan_33821,clan_34660,18,83,2
clan_46609,clan_43757,18,83,2
clan_2548,clan_5702,18,84,2
clan_34476,clan_29778,18,84,2
clan_6914,clan_19375,18,84,2
clan_40097,clan_40797,18,84,2
clan_32586,clan_42545,18,84,2
clan_26519,clan_41504,18,84,2
clan_14105,clan_21412,18,84,2
clan_24558,clan_35360,18,84,2
clan_34139,clan_31073,18,84,2
clan_3851,clan_2813,18,84,2
clan_21719,clan_34638,18,84,2
clan_23,clan_41521,18,84,2
clan_37660,clan_597,18,84,2
clan_16103,clan_27842,18,84,2
clan_25227,clan_28473,18,84,2
clan_27780,clan_447,18,84,2
clan_43806,clan_42336,18,84,2
clan_17481,clan_27998,18,84,2
clan_29558,clan_37452,18,84,2
clan_1848,clan_31062,18,84,2
clan_39931,clan_44057,18,84,2
clan_27228,clan_44870,18,84,2
clan_23623,clan_4370,18,84,2
clan_9884,clan_22241,18,84,2
clan_40504,clan_45550,18,84,2
clan_25721,clan_19369,18,84,2
clan_10379,clan_36950,18,84,2
clan_22647,clan_6020,18,84,2
clan_45172,clan_47987,18,84,2
clan_32846,clan_28606,18,84,2
clan_5840,clan_30438,18,84,2
clan_27265,clan_43021,18,84,2
clan_45650,clan_47506,18,84,2
clan_24437,clan_35877,18,84,2
clan_45616,clan_47690,18,84,2
clan_24305,clan_13674,18,84,2
clan_7970,clan_11187,18,84,2
clan_466,clan_12303,18,84,2
clan_1207,clan_924,18,84,2
clan_14482,clan_31002,18,84,2
clan_40885,clan_43032,18,84,2
clan_29657,clan_31602,18,84,2
clan_14279,clan_33983,18,84,2
clan_37603,clan_46883,18,84,2
clan_9638,clan_25733,18,84,2
clan_19898,clan_21964,18,84,2
clan_23207,clan_35674,18,84,2
clan_17156,clan_34529,18,84,2
clan_39197,clan_38010,18,84,2
clan_8425,clan_29616,18,84,2
clan_30201,clan_6922,18,84,2
clan_42975,clan_41699,18,84,2
clan_44908,clan_1443,18,86,2
clan_5492,clan_38425,18,87,2
clan_47304,clan_240,18,87,2
clan_43188,clan_34710,18,87,2
clan_19204,clan_33077,18,87,2
clan_8249,clan_32148,18,87,2
clan_5070,clan_24343,18,87,2
clan_17413,clan_3234,18,87,2
clan_4765,clan_2509,18,87,2
clan_17992,clan_429,18,87,2
clan_17320,clan_31890,18,87,2
clan_40845,clan_46493,18,90,2
clan_6762,clan_24249,18,90,2
clan_24207,clan_42129,18,90,2
clan_24983,clan_29436,18,90,2
clan_21283,clan_38766,18,90,2
clan_3865,clan_31646,18,90,2
clan_5625,clan_22070,18,90,2
clan_12323,clan_23219,18,90,2
clan_1197,clan_47469,18,90,2
clan_8448,clan_12813,18,90,2
clan_25096,clan_10223,18,90,2
clan_30965,clan_45722,18,90,2
clan_13657,clan_25772,18,90,2
clan_1507,clan_41206,18,90,2
clan_23727,clan_33849,18,90,2
clan_1337,clan_42531,18,90,2
clan_43786,clan_42987,18,90,2
clan_10966,clan_15702,18,90,2
clan_43047,clan_47824,18,90,2
clan_31317,clan_46305,18,90,2
clan_22679,clan_39550,18,90,2
clan_11921,clan_31199,18,90,2
clan_28640,clan_44948,18,90,2
clan_25531,clan_40265,18,90,2
clan_4549,clan_12222,18,90,2
clan_19766,clan_38938,18,90,2
clan_7345,clan_36842,18,90,2
clan_23981,clan_41918,18,90,2
clan_17403,clan_48254,18,90,2
clan_31255,clan_48542,18,90,2
clan_17718,clan_3937,18,90,2
clan_33060,clan_1254,18,90,2
clan_29640,clan_45577,18,90,2
clan_44023,clan_45480,18,90,2
clan_10475,clan_38875,18,90,2
clan_4219,clan_42534,18,90,2
clan_23984,clan_8518,18,90,2
clan_47837,clan_1319,18,90,2
clan_6793,clan_33353,18,90,2
clan_2075,clan_48440,18,90,2
clan_40575,clan_36507,18,90,2
clan_30028,clan_32073,18,90,2
clan_3676,clan_34592,18,90,2
clan_5215,clan_44545,18,90,2
clan_12188,clan_41458,18,90,2
clan_20052,clan_16744,18,90,2
clan_45448,clan_14630,18,90,2
clan_4172,clan_43305,18,90,2
clan_17822,clan_35948,18,90,2
clan_19435,clan_33720,18,90,2
clan_38317,clan_42172,18,90,2
clan_28804,clan_26031,18,90,2
clan_23447,clan_37359,18,90,2
clan_43729,clan_45826,18,90,2
clan_1041,clan_42567,18,90,2
clan_33473,clan_47410,18,90,2
clan_3022,clan_19097,18,90,2
clan_23490,clan_27399,18,90,2
clan_12766,clan_18026,18,90,2
clan_21051,clan_30614,18,90,2
clan_21524,clan_14797,18,90,2
clan_43525,clan_44300,18,90,2
clan_11051,clan_34206,18,90,2
clan_38514,clan_15794,18,90,2
clan_32215,clan_46427,18,90,2
clan_1016,clan_1212,18,96,2
clan_5696,clan_10390,19,43,2
clan_43443,clan_46915,19,50,2
clan_15299,clan_9645,19,50,2
clan_30675,clan_4142,19,55,2
clan_18422,clan_16995,19,56,2
clan_26020,clan_27344,19,56,2
clan_17732,clan_22809,19,57,2
clan_13598,clan_7845,19,57,2
clan_12977,clan_17717,19,57,2
clan_18370,clan_17777,19,57,2
clan_7745,clan_3395,19,59,2
clan_9935,clan_15277,19,59,2
clan_28529,clan_4002,19,60,2
clan_18546,clan_30054,19,61,2
clan_36413,clan_28561,19,62,2
clan_30514,clan_20746,19,62,2
clan_7803,clan_20335,19,64,2
clan_5940,clan_17492,19,66,2
clan_21832,clan_85,19,66,2
clan_36724,clan_27594,19,67,2
clan_41738,clan_37061,19,67,2
clan_18639,clan_30183,19,67,2
clan_4867,clan_18036,19,67,2
clan_18712,clan_6299,19,67,2
clan_39507,clan_37273,19,68,2
clan_28956,clan_2600,19,68,2
clan_30181,clan_4305,19,69,2
clan_34385,clan_33116,19,69,2
clan_1449,clan_2096,19,69,2
clan_3778,clan_17085,19,69,2
clan_15977,clan_7718,19,69,2
clan_16036,clan_30079,19,69,2
clan_17434,clan_15022,19,70,2
clan_24607,clan_6815,19,70,2
clan_28712,clan_6186,19,71,2
clan_4585,clan_8959,19,71,2
clan_7770,clan_39795,19,72,2
clan_27436,clan_20285,19,72,2
clan_3521,clan_29595,19,72,2
clan_3237,clan_22983,19,72,2
clan_11250,clan_8548,19,72,2
clan_7386,clan_27039,19,72,2
clan_32671,clan_37970,19,72,2
clan_9890,clan_37625,19,74,2
clan_3400,clan_29791,19,74,2
clan_12171,clan_13162,19,74,2
clan_15669,clan_35787,19,74,2
clan_26955,clan_31533,19,74,2
clan_45303,clan_44251,19,74,2
clan_27340,clan_43670,19,75,2
clan_3181,clan_4619,19,75,2
clan_36354,clan_38060,19,76,2
clan_25079,clan_18165,19,78,2
clan_27135,clan_33183,19,78,2
clan_18113,clan_21375,19,78,2
clan_41167,clan_32840,19,78,2
clan_3286,clan_37632,19,78,2
